loan_id,customer_id,snapshot_date,bucket_index,dpd,restructured_flag,fraud_flag,outstanding_balance,delinquency_bucket
LN-500071,CUST-103632,2025-01-08,0,0,False,False,17948.0175,Current
LN-500072,CUST-105355,2025-01-08,0,0,False,False,11079.342500000004,Current
LN-500074,CUST-100430,2025-01-08,0,0,False,False,35939.307499999995,Current
LN-500075,CUST-102249,2025-01-08,0,0,False,False,1656.2899999999995,Current
LN-500076,CUST-100715,2025-01-08,0,0,False,False,14460.10999999999,Current
LN-500077,CUST-105629,2025-01-08,0,0,False,False,28753.832500000015,Current
LN-500079,CUST-103910,2025-01-08,0,0,False,False,58411.540000000015,Current
LN-500083,CUST-101689,2025-01-08,0,0,False,False,43803.03000000001,Current
LN-500087,CUST-101210,2025-01-08,0,0,False,False,4666.950000000003,Current
LN-500089,CUST-106512,2025-01-08,0,0,False,False,7090.614999999998,Current
LN-500091,CUST-101474,2025-01-08,0,0,False,False,43849.799999999996,Current
LN-500092,CUST-102555,2025-01-08,0,0,False,False,56114.62000000002,Current
LN-500093,CUST-107444,2025-01-08,2,49,False,False,14148.655000000002,30-59
LN-500098,CUST-103528,2025-01-08,0,0,False,False,41604.670000000006,Current
LN-500100,CUST-102182,2025-01-08,0,0,False,False,45474.705,Current
LN-500103,CUST-103489,2025-01-08,0,0,False,False,18397.499999999993,Current
LN-500104,CUST-101226,2025-01-08,0,0,False,False,8468.774999999998,Current
LN-500105,CUST-100146,2025-01-08,0,0,False,False,42578.10000000003,Current
LN-500106,CUST-107420,2025-01-08,0,0,False,False,37529.11,Current
LN-500107,CUST-104318,2025-01-08,0,0,False,False,52032.5525,Current
LN-500109,CUST-107381,2025-01-08,0,0,False,False,30412.47000000001,Current
LN-500111,CUST-103769,2025-01-08,0,0,False,False,14560.030000000002,Current
LN-500113,CUST-101074,2025-01-08,0,0,False,False,321333.72499999986,Current
LN-500114,CUST-104832,2025-01-08,0,0,False,False,7630.227499999999,Current
LN-500115,CUST-103800,2025-01-08,0,0,False,False,44194.67999999999,Current
LN-500116,CUST-105367,2025-01-08,0,0,False,False,41118.74,Current
LN-500117,CUST-106238,2025-01-08,0,0,False,False,10423.319999999998,Current
LN-500119,CUST-103247,2025-01-08,0,0,False,False,31332.614999999998,Current
LN-500122,CUST-100099,2025-01-08,0,0,False,False,5027.795000000001,Current
LN-500123,CUST-105563,2025-01-08,0,0,False,False,17475.05999999999,Current
LN-500124,CUST-106486,2025-01-08,0,0,False,False,3083.6099999999997,Current
LN-500125,CUST-103212,2025-01-08,0,0,False,False,13692.430000000004,Current
LN-500128,CUST-104704,2025-01-08,0,0,False,False,45714.27750000001,Current
LN-500131,CUST-104688,2025-01-08,0,0,False,False,30001.879999999997,Current
LN-500133,CUST-104975,2025-01-08,0,0,False,False,208254.11999999997,Current
LN-500134,CUST-107347,2025-01-08,0,0,False,False,3266.7,Current
LN-500135,CUST-101244,2025-01-08,0,0,False,False,80194.05749999994,Current
LN-500137,CUST-100206,2025-01-08,0,0,False,False,3550.3250000000003,Current
LN-500138,CUST-106409,2025-01-08,0,0,False,False,14211.469999999998,Current
LN-500139,CUST-107541,2025-01-08,0,0,False,False,18136.949999999983,Current
LN-500140,CUST-107546,2025-01-08,0,0,False,False,68666.65499999997,Current
LN-500141,CUST-102791,2025-01-08,0,0,False,False,7551.380000000003,Current
LN-500142,CUST-106534,2025-01-08,0,0,False,False,12238.825,Current
LN-500144,CUST-101406,2025-01-08,0,0,False,False,15904.290000000008,Current
LN-500145,CUST-105191,2025-01-08,0,0,False,False,24490.9775,Current
LN-500146,CUST-107574,2025-01-08,0,0,False,False,13217.240000000002,Current
LN-500147,CUST-104528,2025-01-08,0,0,False,False,47011.14,Current
LN-500148,CUST-100699,2025-01-08,0,0,False,False,8534.374999999998,Current
LN-500150,CUST-104542,2025-01-08,0,0,False,False,3236.82,Current
LN-500151,CUST-106701,2025-01-08,0,0,False,False,42960.00999999997,Current
LN-500152,CUST-105503,2025-01-08,0,0,False,False,29111.542499999996,Current
LN-500154,CUST-105313,2025-01-08,0,0,False,False,10565.137499999999,Current
LN-500156,CUST-106597,2025-01-08,0,0,False,False,46448.43499999998,Current
LN-500157,CUST-103741,2025-01-08,0,0,False,False,21942.07499999999,Current
LN-500161,CUST-105816,2025-01-08,0,0,False,False,273579.6674999999,Current
LN-500162,CUST-103245,2025-01-08,0,0,False,False,11337.32999999999,Current
LN-500164,CUST-100191,2025-01-08,0,0,False,False,1539.0299999999997,Current
LN-500165,CUST-106950,2025-01-08,0,0,False,False,15315.860000000015,Current
LN-500169,CUST-104618,2025-01-08,0,0,False,False,17407.410000000003,Current
LN-500171,CUST-105832,2025-01-08,0,0,True,False,6648.232500000001,Current
LN-500172,CUST-107462,2025-01-08,0,0,False,False,9771.122500000005,Current
LN-500174,CUST-100151,2025-01-08,0,0,False,False,42359.43499999998,Current
LN-500176,CUST-100750,2025-01-08,0,0,False,False,23471.12750000001,Current
LN-500178,CUST-101366,2025-01-08,0,0,False,False,144139.395,Current
LN-500180,CUST-107695,2025-01-08,0,0,False,False,9407.284999999996,Current
LN-500181,CUST-107618,2025-01-08,0,0,False,False,12623.89,Current
LN-500182,CUST-101885,2025-01-08,0,0,False,False,234102.7625,Current
LN-500184,CUST-105514,2025-01-08,0,0,False,False,180550.94000000003,Current
LN-500185,CUST-106609,2025-01-08,0,0,False,False,8764.209999999997,Current
LN-500187,CUST-101483,2025-01-08,0,0,False,False,2207.08,Current
LN-500189,CUST-101815,2025-01-08,0,0,False,False,36556.424999999996,Current
LN-500190,CUST-101438,2025-01-08,0,0,False,False,43611.0225,Current
LN-500191,CUST-107837,2025-01-08,0,0,False,False,4028.505,Current
LN-500192,CUST-103371,2025-01-08,0,0,False,False,22045.917500000007,Current
LN-500194,CUST-103339,2025-01-08,0,0,False,False,11173.535,Current
LN-500195,CUST-105033,2025-01-08,0,0,False,False,16048.02000000001,Current
LN-500196,CUST-103844,2025-01-08,0,0,False,False,46929.885,Current
LN-500199,CUST-107657,2025-01-08,2,32,False,False,8662.412500000002,30-59
LN-500200,CUST-102563,2025-01-08,0,0,False,False,8761.059999999996,Current
LN-500201,CUST-100687,2025-01-08,0,0,False,False,16244.212500000001,Current
LN-500205,CUST-104919,2025-01-08,0,0,True,False,30652.245000000003,Current
LN-500207,CUST-100001,2025-01-08,0,0,False,False,521.7625,Current
LN-500208,CUST-103849,2025-01-08,0,0,False,False,10118.902499999997,Current
LN-500209,CUST-107182,2025-01-08,0,0,False,False,138513.43,Current
LN-500211,CUST-107222,2025-01-08,0,0,False,False,10032.455000000004,Current
LN-500212,CUST-100656,2025-01-08,0,0,False,False,11741.02,Current
LN-500213,CUST-107711,2025-01-08,2,56,False,False,14567.785,30-59
LN-500214,CUST-104378,2025-01-08,0,0,False,False,5244.0499999999965,Current
LN-500216,CUST-102500,2025-01-08,0,0,False,False,11558.454999999998,Current
LN-500218,CUST-106769,2025-01-08,0,0,False,False,48304.18999999997,Current
LN-500219,CUST-105222,2025-01-08,0,0,False,False,38940.0575,Current
LN-500220,CUST-105258,2025-01-08,0,0,False,False,29278.66000000001,Current
LN-500222,CUST-102469,2025-01-08,0,0,False,False,11763.519999999997,Current
LN-500223,CUST-100203,2025-01-08,0,0,False,False,12915.08,Current
LN-500225,CUST-103980,2025-01-08,0,0,False,False,16238.724999999997,Current
LN-500226,CUST-103029,2025-01-08,0,0,False,False,14053.382500000003,Current
LN-500228,CUST-102870,2025-01-08,0,0,False,False,5578.9625000000015,Current
LN-500231,CUST-104740,2025-01-08,0,0,False,False,25456.834999999992,Current
LN-500232,CUST-106855,2025-01-08,0,0,False,False,455031.6325,Current
LN-500237,CUST-103827,2025-01-08,0,0,False,False,13934.954999999998,Current
LN-500239,CUST-106761,2025-01-08,0,0,False,False,24969.034999999996,Current
LN-500240,CUST-106766,2025-01-08,0,0,False,False,8857.559999999998,Current
LN-500241,CUST-104678,2025-01-08,0,0,False,False,8846.78,Current
LN-500244,CUST-105395,2025-01-08,0,0,False,False,22698.87,Current
LN-500248,CUST-100186,2025-01-08,0,0,False,False,584780.2299999999,Current
LN-500249,CUST-102992,2025-01-08,0,0,False,False,11816.92,Current
LN-500250,CUST-103894,2025-01-08,0,0,False,False,108943.29500000001,Current
LN-500252,CUST-103103,2025-01-08,0,0,False,False,92814.72000000003,Current
LN-500254,CUST-102097,2025-01-08,3,65,False,False,52062.784999999996,60-89
LN-500255,CUST-101809,2025-01-08,0,0,False,False,9308.7525,Current
LN-500256,CUST-104548,2025-01-08,0,0,False,False,19455.9125,Current
LN-500258,CUST-104634,2025-01-08,0,0,False,False,19143.089999999993,Current
LN-500259,CUST-105082,2025-01-08,0,0,False,False,25944.057499999995,Current
LN-500260,CUST-106555,2025-01-08,1,27,False,False,13364.462500000003,1-29
LN-500265,CUST-100983,2025-01-08,0,0,False,False,19691.769999999997,Current
LN-500266,CUST-103606,2025-01-08,0,0,False,False,14065.495,Current
LN-500268,CUST-105404,2025-01-08,0,0,False,False,16010.864999999993,Current
LN-500269,CUST-102799,2025-01-08,0,0,False,False,45931.32749999999,Current
LN-500270,CUST-103325,2025-01-08,0,0,True,False,25924.059999999994,Current
LN-500271,CUST-100758,2025-01-08,0,0,False,False,2534.7225,Current
LN-500272,CUST-105541,2025-01-08,0,0,False,False,23999.569999999996,Current
LN-500273,CUST-100608,2025-01-08,1,4,False,False,21848.264999999992,1-29
LN-500274,CUST-102810,2025-01-08,0,0,False,False,48492.734999999986,Current
LN-500276,CUST-100044,2025-01-08,0,0,False,False,13345.095000000003,Current
LN-500277,CUST-105267,2025-01-08,0,0,False,False,5997.710000000003,Current
LN-500280,CUST-107817,2025-01-08,0,0,False,False,37921.08750000001,Current
LN-500282,CUST-105662,2025-01-08,0,0,False,False,13400.780000000002,Current
LN-500283,CUST-102743,2025-01-08,0,0,False,False,1786.4050000000002,Current
LN-500284,CUST-102704,2025-01-08,0,0,False,False,1471.385000000001,Current
LN-500285,CUST-105329,2025-01-08,1,30,False,False,103923.36,1-29
LN-500286,CUST-101328,2025-01-08,0,0,False,False,13441.512499999995,Current
LN-500287,CUST-100152,2025-01-08,0,0,False,False,50975.72249999999,Current
LN-500288,CUST-101279,2025-01-08,0,0,False,False,21112.685000000005,Current
LN-500289,CUST-106907,2025-01-08,0,0,False,False,10833.992499999998,Current
LN-500291,CUST-105904,2025-01-08,0,0,False,False,16955.390000000003,Current
LN-500292,CUST-101553,2025-01-08,2,37,False,False,14019.22,30-59
LN-500293,CUST-102529,2025-01-08,0,0,False,False,11441.949999999999,Current
LN-500294,CUST-107666,2025-01-08,0,0,False,False,12297.84,Current
LN-500295,CUST-104111,2025-01-08,0,0,False,False,25930.834999999992,Current
LN-500296,CUST-104743,2025-01-08,0,0,False,False,18573.09749999999,Current
LN-500297,CUST-107582,2025-01-08,0,0,False,False,15766.18,Current
LN-500298,CUST-101825,2025-01-08,0,0,False,False,2282.6225,Current
LN-500299,CUST-105354,2025-01-08,0,0,False,False,11348.769999999997,Current
LN-500300,CUST-103009,2025-01-08,0,0,False,False,39634.89499999998,Current
LN-500302,CUST-100532,2025-01-08,2,32,False,False,79520.02499999997,30-59
LN-500304,CUST-106100,2025-01-08,0,0,False,False,27053.56500000001,Current
LN-500305,CUST-105399,2025-01-08,0,0,False,False,62182.20749999999,Current
LN-500306,CUST-107248,2025-01-08,0,0,False,False,17802.579999999998,Current
LN-500307,CUST-104440,2025-01-08,0,0,False,False,118263.58999999998,Current
LN-500308,CUST-103737,2025-01-08,0,0,False,False,30345.475,Current
LN-500309,CUST-100412,2025-01-08,0,0,False,False,10042.785,Current
LN-500310,CUST-106088,2025-01-08,0,0,False,False,11122.727500000003,Current
LN-500313,CUST-107185,2025-01-08,0,0,False,False,31084.695,Current
LN-500314,CUST-102690,2025-01-08,0,0,False,False,40572.18499999998,Current
LN-500315,CUST-100729,2025-01-08,0,0,False,False,5372.009999999999,Current
LN-500316,CUST-104046,2025-01-08,0,0,False,False,36167.050000000025,Current
LN-500317,CUST-102210,2025-01-08,1,19,False,False,20473.32,1-29
LN-500319,CUST-104728,2025-01-08,0,0,False,False,17069.32500000001,Current
LN-500321,CUST-100368,2025-01-08,0,0,False,False,208994.0124999999,Current
LN-500322,CUST-104946,2025-01-08,0,0,False,False,33480.04,Current
LN-500324,CUST-105274,2025-01-08,0,0,False,False,11411.544999999998,Current
LN-500325,CUST-100070,2025-01-08,0,0,False,False,26217.56,Current
LN-500326,CUST-107171,2025-01-08,0,0,False,False,4670.379999999999,Current
LN-500327,CUST-103794,2025-01-08,0,0,False,False,27776.98,Current
LN-500329,CUST-103032,2025-01-08,0,0,False,False,7172.150000000001,Current
LN-500330,CUST-107172,2025-01-08,0,0,False,False,17641.237499999996,Current
LN-500331,CUST-102249,2025-01-08,0,0,False,False,16025.522499999992,Current
LN-500332,CUST-102224,2025-01-08,0,0,False,False,22811.915000000008,Current
LN-500333,CUST-101118,2025-01-08,0,0,False,False,1740.6900000000005,Current
LN-500334,CUST-107363,2025-01-08,0,0,False,False,19858.03,Current
LN-500335,CUST-101643,2025-01-08,0,0,False,False,53128.270000000004,Current
LN-500336,CUST-100097,2025-01-08,0,0,False,False,112299.73749999997,Current
LN-500337,CUST-105683,2025-01-08,0,0,False,False,12597.32,Current
LN-500338,CUST-105481,2025-01-08,0,0,False,False,8773.200000000003,Current
LN-500339,CUST-103578,2025-01-08,1,20,False,False,34626.87,1-29
LN-500340,CUST-101013,2025-01-08,0,0,False,False,30093.690000000002,Current
LN-500342,CUST-106338,2025-01-08,0,0,False,False,5054.46,Current
LN-500343,CUST-101858,2025-01-08,0,0,False,False,6441.450000000003,Current
LN-500345,CUST-101427,2025-01-08,0,0,False,False,8625.287500000004,Current
LN-500349,CUST-107781,2025-01-08,0,0,False,False,40904.284999999996,Current
LN-500350,CUST-107326,2025-01-08,0,0,False,False,13622.7925,Current
LN-500351,CUST-100138,2025-01-08,0,0,False,False,25722.03,Current
LN-500352,CUST-103228,2025-01-08,0,0,False,False,269288.86500000005,Current
LN-500354,CUST-102598,2025-01-08,0,0,False,False,39454.049999999974,Current
LN-500355,CUST-104021,2025-01-08,0,0,False,False,16740.530000000006,Current
LN-500357,CUST-106386,2025-01-08,0,0,False,False,26078.065000000006,Current
LN-500358,CUST-102187,2025-01-08,4,113,False,False,23838.467500000002,90+
LN-500359,CUST-102628,2025-01-08,0,0,False,False,16291.76,Current
LN-500361,CUST-101109,2025-01-08,0,0,False,False,17693.102499999997,Current
LN-500362,CUST-105095,2025-01-08,0,0,False,False,13078.869999999995,Current
LN-500364,CUST-106234,2025-01-08,0,0,False,False,17297.4325,Current
LN-500365,CUST-106295,2025-01-08,0,0,False,False,14583.3,Current
LN-500366,CUST-101583,2025-01-08,0,0,False,False,32395.884999999995,Current
LN-500368,CUST-101964,2025-01-08,0,0,False,False,130993.15000000002,Current
LN-500369,CUST-107932,2025-01-08,0,0,False,False,18516.81,Current
LN-500370,CUST-100394,2025-01-08,0,0,False,False,61425.25250000002,Current
LN-500371,CUST-103694,2025-01-08,0,0,False,False,10187.312500000002,Current
LN-500372,CUST-107292,2025-01-08,0,0,False,False,11414.09000000001,Current
LN-500374,CUST-102539,2025-01-08,0,0,False,False,485222.455,Current
LN-500376,CUST-105808,2025-01-08,0,0,False,False,31881.269999999997,Current
LN-500377,CUST-105758,2025-01-08,0,0,False,False,37640.69249999999,Current
LN-500378,CUST-100940,2025-01-08,0,0,False,False,26474.519999999993,Current
LN-500380,CUST-107642,2025-01-08,0,0,False,False,39446.100000000006,Current
LN-500381,CUST-107578,2025-01-08,0,0,False,False,20719.56749999999,Current
LN-500382,CUST-102505,2025-01-08,0,0,False,False,28971.595,Current
LN-500383,CUST-101274,2025-01-08,0,0,False,False,9318.7,Current
LN-500386,CUST-101790,2025-01-08,4,146,False,False,33261.42999999999,90+
LN-500387,CUST-106025,2025-01-08,0,0,False,False,81505.51,Current
LN-500388,CUST-102278,2025-01-08,0,0,False,False,7742.445,Current
LN-500389,CUST-101944,2025-01-08,0,0,False,False,11042.1625,Current
LN-500392,CUST-105201,2025-01-08,0,0,False,False,37260.18999999999,Current
LN-500393,CUST-103364,2025-01-08,0,0,False,False,13668.599999999999,Current
LN-500395,CUST-102078,2025-01-08,0,0,False,False,43098.79,Current
LN-500399,CUST-100554,2025-01-08,0,0,False,False,20663.53,Current
LN-500400,CUST-103823,2025-01-08,0,0,False,False,15233.695,Current
LN-500401,CUST-100371,2025-01-08,0,0,False,False,14267.400000000001,Current
LN-500402,CUST-101722,2025-01-08,0,0,False,False,24931.83499999999,Current
LN-500403,CUST-104906,2025-01-08,0,0,False,False,8269.475000000002,Current
LN-500404,CUST-102382,2025-01-08,0,0,False,False,27649.350000000002,Current
LN-500407,CUST-107433,2025-01-08,0,0,False,False,28385.790000000005,Current
LN-500408,CUST-100126,2025-01-08,0,0,False,False,20460.445,Current
LN-500409,CUST-104948,2025-01-08,0,0,False,False,10932.752500000004,Current
LN-500410,CUST-106296,2025-01-08,0,0,False,False,106908.50000000001,Current
LN-500411,CUST-102443,2025-01-08,0,0,False,False,23097.8725,Current
LN-500412,CUST-106820,2025-01-08,0,0,False,False,27643.765000000007,Current
LN-500414,CUST-107333,2025-01-08,0,0,False,False,42942.06,Current
LN-500415,CUST-101437,2025-01-08,0,0,False,False,29241.85,Current
LN-500416,CUST-102302,2025-01-08,0,0,False,False,22963.000000000007,Current
LN-500418,CUST-100945,2025-01-08,0,0,False,False,191181.65000000008,Current
LN-500419,CUST-102745,2025-01-08,0,0,False,False,23172.77999999999,Current
LN-500420,CUST-106369,2025-01-08,0,0,False,False,98766.52499999995,Current
LN-500421,CUST-104332,2025-01-08,0,0,False,False,4859.435000000002,Current
LN-500422,CUST-101943,2025-01-08,0,0,False,False,35440.43499999999,Current
LN-500423,CUST-102843,2025-01-08,0,0,False,False,39623.7175,Current
LN-500424,CUST-106787,2025-01-08,0,0,False,False,9003.509999999998,Current
LN-500425,CUST-107638,2025-01-08,0,0,False,False,209828.49,Current
LN-500430,CUST-107763,2025-01-08,0,0,False,False,17110.275,Current
LN-500432,CUST-100676,2025-01-08,0,0,False,False,5763.595000000002,Current
LN-500433,CUST-103381,2025-01-08,0,0,False,False,34135.33999999999,Current
LN-500434,CUST-105474,2025-01-08,0,0,False,False,15466.05,Current
LN-500436,CUST-102589,2025-01-08,0,0,False,False,29188.052499999998,Current
LN-500437,CUST-100272,2025-01-08,0,0,False,False,26254.274999999987,Current
LN-500439,CUST-106696,2025-01-08,0,0,False,False,8187.889999999999,Current
LN-500441,CUST-100647,2025-01-08,1,3,False,False,11466.53,1-29
LN-500442,CUST-106316,2025-01-08,0,0,False,False,30619.350000000013,Current
LN-500443,CUST-101587,2025-01-08,0,0,False,False,57018.83500000002,Current
LN-500446,CUST-102089,2025-01-08,0,0,False,False,33761.53499999998,Current
LN-500449,CUST-105601,2025-01-08,0,0,False,False,32136.335000000014,Current
LN-500452,CUST-103402,2025-01-08,0,0,False,False,12459.0275,Current
LN-500453,CUST-103973,2025-01-08,1,19,False,False,279214.55500000005,1-29
LN-500456,CUST-102443,2025-01-08,0,0,False,False,14746.767499999998,Current
LN-500458,CUST-100654,2025-01-08,0,0,False,False,56915.215000000004,Current
LN-500459,CUST-104562,2025-01-08,0,0,False,False,45483.22500000001,Current
LN-500461,CUST-103951,2025-01-08,0,0,False,False,22379.909999999996,Current
LN-500463,CUST-100864,2025-01-08,0,0,False,False,112283.91499999998,Current
LN-500464,CUST-100289,2025-01-08,0,0,False,False,14443.120000000006,Current
LN-500465,CUST-103868,2025-01-08,0,0,False,False,53201.95,Current
LN-500466,CUST-104215,2025-01-08,0,0,False,False,29044.064999999995,Current
LN-500467,CUST-105623,2025-01-08,1,8,False,False,4203.1449999999995,1-29
LN-500468,CUST-101395,2025-01-08,0,0,False,False,11007.56,Current
LN-500469,CUST-106379,2025-01-08,0,0,False,False,26424.685000000005,Current
LN-500470,CUST-101174,2025-01-08,0,0,False,False,45340.6225,Current
LN-500472,CUST-102406,2025-01-08,0,0,False,False,5840.005,Current
LN-500476,CUST-102662,2025-01-08,0,0,False,False,56605.39750000001,Current
LN-500477,CUST-106174,2025-01-08,1,30,False,False,10842.640000000001,1-29
LN-500478,CUST-104987,2025-01-08,0,0,False,False,18482.125,Current
LN-500479,CUST-106542,2025-01-08,0,0,False,False,3947.16,Current
LN-500481,CUST-105351,2025-01-08,0,0,False,False,19638.804999999993,Current
LN-500482,CUST-105289,2025-01-08,0,0,False,False,10408.080000000002,Current
LN-500484,CUST-104592,2025-01-08,0,0,False,False,6208.344999999999,Current
LN-500488,CUST-102954,2025-01-08,0,0,False,False,21034.535,Current
LN-500492,CUST-107284,2025-01-08,0,0,False,False,3963.4000000000005,Current
LN-500494,CUST-104340,2025-01-08,0,0,False,False,18592.159999999996,Current
LN-500497,CUST-104835,2025-01-08,0,0,False,False,99205.03000000007,Current
LN-500499,CUST-102034,2025-01-08,0,0,False,False,27801.249999999993,Current
LN-500500,CUST-102779,2025-01-08,0,0,False,False,141214.52500000005,Current
LN-500503,CUST-106125,2025-01-08,0,0,False,False,22134.735,Current
LN-500504,CUST-106874,2025-01-08,0,0,False,False,9160.614999999998,Current
LN-500509,CUST-105409,2025-01-08,0,0,False,False,15017.207500000002,Current
LN-500510,CUST-104067,2025-01-08,0,0,False,False,36961.70249999998,Current
LN-500511,CUST-103359,2025-01-08,0,0,False,False,18966.01,Current
LN-500512,CUST-107982,2025-01-08,0,0,False,False,608403.9300000003,Current
LN-500513,CUST-103158,2025-01-08,0,0,False,False,13142.45,Current
LN-500518,CUST-100041,2025-01-08,0,0,False,False,38464.05499999999,Current
LN-500521,CUST-105437,2025-01-08,0,0,False,False,17511.704999999984,Current
LN-500522,CUST-106827,2025-01-08,0,0,False,False,19212.692499999997,Current
LN-500523,CUST-104306,2025-01-08,0,0,False,False,13686.785,Current
LN-500524,CUST-105959,2025-01-08,0,0,False,False,27118.425,Current
LN-500528,CUST-101107,2025-01-08,0,0,False,False,36352.25000000002,Current
LN-500529,CUST-102756,2025-01-08,0,0,False,False,31249.865000000005,Current
LN-500530,CUST-104635,2025-01-08,0,0,False,False,68029.25749999999,Current
LN-500532,CUST-107059,2025-01-08,0,0,False,False,18701.88000000001,Current
LN-500533,CUST-101376,2025-01-08,0,0,False,False,15851.600000000002,Current
LN-500535,CUST-105062,2025-01-08,0,0,False,False,39446.50499999999,Current
LN-500536,CUST-100396,2025-01-08,0,0,False,False,11913.61,Current
LN-500544,CUST-104382,2025-01-08,0,0,False,False,3920.914999999999,Current
LN-500545,CUST-105174,2025-01-08,2,46,False,False,23769.692500000005,30-59
LN-500546,CUST-100274,2025-01-08,0,0,False,False,22986.775,Current
LN-500547,CUST-101617,2025-01-08,0,0,False,False,133560.78750000003,Current
LN-500551,CUST-107840,2025-01-08,0,0,False,False,17387.815000000006,Current
LN-500553,CUST-105949,2025-01-08,0,0,False,False,20412.277499999993,Current
LN-500554,CUST-104960,2025-01-08,0,0,False,False,18846.1475,Current
LN-500555,CUST-107001,2025-01-08,0,0,False,False,118573.20000000003,Current
LN-500556,CUST-102635,2025-01-08,0,0,False,False,8425.4025,Current
LN-500557,CUST-106231,2025-01-08,0,0,False,False,10169.652500000004,Current
LN-500558,CUST-107980,2025-01-08,0,0,False,False,28117.78749999999,Current
LN-500560,CUST-107726,2025-01-08,0,0,False,False,11705.227500000005,Current
LN-500561,CUST-103643,2025-01-08,0,0,False,False,45818.55499999999,Current
LN-500563,CUST-102534,2025-01-08,0,0,False,False,6643.5149999999985,Current
LN-500565,CUST-101273,2025-01-08,0,0,False,False,69147.84500000002,Current
LN-500566,CUST-101163,2025-01-08,0,0,False,False,13607.182499999999,Current
LN-500567,CUST-106494,2025-01-08,0,0,False,False,35292.060000000034,Current
LN-500568,CUST-102072,2025-01-08,0,0,False,False,37703.505,Current
LN-500569,CUST-103902,2025-01-08,1,26,False,False,42223.58500000001,1-29
LN-500573,CUST-101289,2025-01-08,0,0,False,False,10558.4825,Current
LN-500574,CUST-107873,2025-01-08,0,0,False,False,46429.75499999999,Current
LN-500575,CUST-103709,2025-01-08,0,0,False,False,29417.865,Current
LN-500577,CUST-102455,2025-01-08,0,0,False,False,1335.02,Current
LN-500578,CUST-103676,2025-01-08,0,0,False,False,25518.300000000007,Current
