loan_id,customer_id,snapshot_date,bucket_index,dpd,restructured_flag,fraud_flag,outstanding_balance,delinquency_bucket,loan_purpose_code
LN-500040,CUST-102235,2025-05-17,3,74,False,False,12626.960000000003,60-89,DEBT_CONSOLIDATION
LN-500041,CUST-107799,2025-05-17,0,0,False,False,30427.78,Current,DEBT_CONSOLIDATION
LN-500042,CUST-107445,2025-05-17,0,0,False,False,32849.617499999964,Current,DEBT_CONSOLIDATION
LN-500043,CUST-102572,2025-05-17,0,0,False,False,13809.707500000002,Current,DEBT_CONSOLIDATION
LN-500044,CUST-100853,2025-05-17,0,0,False,False,8737.255000000008,Current,DEBT_CONSOLIDATION
LN-500045,CUST-107311,2025-05-17,1,2,False,False,594685.3825000001,1-29,DEBT_CONSOLIDATION
LN-500046,CUST-101096,2025-05-17,0,0,False,False,21035.102500000005,Current,DEBT_CONSOLIDATION
LN-500047,CUST-100107,2025-05-17,0,0,False,False,10266.320000000003,Current,DEBT_CONSOLIDATION
LN-500048,CUST-100513,2025-05-17,0,0,False,False,1670.7350000000001,Current,DEBT_CONSOLIDATION
LN-500049,CUST-101729,2025-05-17,0,0,False,False,7927.67,Current,DEBT_CONSOLIDATION
LN-500050,CUST-101980,2025-05-17,0,0,False,False,10630.214999999995,Current,DEBT_CONSOLIDATION
LN-500051,CUST-100919,2025-05-17,0,0,False,False,92810.71000000004,Current,DEBT_CONSOLIDATION
LN-500052,CUST-107189,2025-05-17,0,0,False,False,46206.09000000001,Current,DEBT_CONSOLIDATION
LN-500053,CUST-100357,2025-05-17,0,0,False,False,3753.889999999998,Current,DEBT_CONSOLIDATION
LN-500054,CUST-106827,2025-05-17,0,0,False,False,1901.7449999999994,Current,DEBT_CONSOLIDATION
LN-500055,CUST-100227,2025-05-17,0,0,False,False,7961.24,Current,DEBT_CONSOLIDATION
LN-500056,CUST-102636,2025-05-17,0,0,False,False,20872.9,Current,DEBT_CONSOLIDATION
LN-500057,CUST-104604,2025-05-17,0,0,False,False,16946.304999999993,Current,DEBT_CONSOLIDATION
LN-500058,CUST-104228,2025-05-17,0,0,False,False,19148.58000000002,Current,DEBT_CONSOLIDATION
LN-500059,CUST-102292,2025-05-17,0,0,False,False,15121.03,Current,DEBT_CONSOLIDATION
LN-500060,CUST-101162,2025-05-17,0,0,False,False,31143.35,Current,DEBT_CONSOLIDATION
LN-500061,CUST-103487,2025-05-17,0,0,False,False,48356.82249999997,Current,DEBT_CONSOLIDATION
LN-500062,CUST-101479,2025-05-17,0,0,False,False,19018.72,Current,DEBT_CONSOLIDATION
LN-500063,CUST-104045,2025-05-17,0,0,False,False,11408.465000000004,Current,DEBT_CONSOLIDATION
LN-500064,CUST-107021,2025-05-17,0,0,False,False,3296.1499999999996,Current,DEBT_CONSOLIDATION
LN-500065,CUST-102639,2025-05-17,0,0,False,False,4978.554999999999,Current,DEBT_CONSOLIDATION
LN-500066,CUST-101369,2025-05-17,0,0,False,False,17752.300000000014,Current,DEBT_CONSOLIDATION
LN-500067,CUST-105071,2025-05-17,0,0,False,False,19272.95,Current,DEBT_CONSOLIDATION
LN-500068,CUST-105336,2025-05-17,0,0,False,False,40297.16,Current,DEBT_CONSOLIDATION
LN-500069,CUST-101492,2025-05-17,0,0,False,False,23854.810000000012,Current,DEBT_CONSOLIDATION
LN-500070,CUST-107422,2025-05-17,0,0,False,False,5259.0300000000025,Current,DEBT_CONSOLIDATION
LN-500071,CUST-103632,2025-05-17,1,25,False,False,17303.182500000003,1-29,DEBT_CONSOLIDATION
LN-500072,CUST-105355,2025-05-17,0,0,False,False,10477.752500000008,Current,DEBT_CONSOLIDATION
LN-500074,CUST-100430,2025-05-17,0,0,False,False,34585.954999999994,Current,DEBT_CONSOLIDATION
LN-500075,CUST-102249,2025-05-17,0,0,False,False,1407.8599999999992,Current,DEBT_CONSOLIDATION
LN-500076,CUST-100715,2025-05-17,0,0,False,False,11908.309999999987,Current,DEBT_CONSOLIDATION
LN-500077,CUST-105629,2025-05-17,0,0,False,False,26966.04250000002,Current,DEBT_CONSOLIDATION
LN-500078,CUST-106085,2025-05-17,0,0,False,False,12964.14,Current,DEBT_CONSOLIDATION
LN-500079,CUST-103910,2025-05-17,0,0,False,False,57059.402500000026,Current,DEBT_CONSOLIDATION
LN-500082,CUST-102882,2025-05-17,0,0,False,False,19052.94,Current,DEBT_CONSOLIDATION
LN-500083,CUST-101689,2025-05-17,1,17,False,False,41084.22000000002,1-29,DEBT_CONSOLIDATION
LN-500084,CUST-100431,2025-05-17,0,0,False,False,30307.405000000002,Current,DEBT_CONSOLIDATION
LN-500086,CUST-102086,2025-05-17,0,0,False,False,22688.830000000005,Current,DEBT_CONSOLIDATION
LN-500087,CUST-101210,2025-05-17,0,0,False,False,4469.760000000004,Current,DEBT_CONSOLIDATION
LN-500088,CUST-105727,2025-05-17,0,0,False,False,24143.420000000002,Current,DEBT_CONSOLIDATION
LN-500089,CUST-106512,2025-05-17,0,0,False,False,5801.424999999999,Current,DEBT_CONSOLIDATION
LN-500090,CUST-101465,2025-05-17,0,0,False,False,41824.110000000015,Current,DEBT_CONSOLIDATION
LN-500091,CUST-101474,2025-05-17,0,0,False,False,41864.15999999998,Current,DEBT_CONSOLIDATION
LN-500092,CUST-102555,2025-05-17,0,0,False,False,53983.690000000024,Current,DEBT_CONSOLIDATION
LN-500093,CUST-107444,2025-05-17,4,177,False,False,14148.655000000002,90+,DEBT_CONSOLIDATION
LN-500094,CUST-105337,2025-05-17,0,0,False,False,21863.23,Current,DEBT_CONSOLIDATION
LN-500095,CUST-103414,2025-05-17,0,0,False,False,32801.420000000006,Current,DEBT_CONSOLIDATION
LN-500097,CUST-106482,2025-05-17,0,0,False,False,19532.715000000004,Current,DEBT_CONSOLIDATION
LN-500098,CUST-103528,2025-05-17,0,0,False,False,38963.11000000001,Current,DEBT_CONSOLIDATION
LN-500099,CUST-102530,2025-05-17,0,0,False,False,52459.575000000004,Current,DEBT_CONSOLIDATION
LN-500100,CUST-102182,2025-05-17,0,0,False,False,42287.2425,Current,DEBT_CONSOLIDATION
LN-500101,CUST-107675,2025-05-17,0,0,False,False,21029.22,Current,DEBT_CONSOLIDATION
LN-500102,CUST-107178,2025-05-17,0,0,False,False,6867.49,Current,DEBT_CONSOLIDATION
LN-500103,CUST-103489,2025-05-17,0,0,False,False,17528.33999999999,Current,DEBT_CONSOLIDATION
LN-500104,CUST-101226,2025-05-17,0,0,False,False,7643.887499999997,Current,DEBT_CONSOLIDATION
LN-500105,CUST-100146,2025-05-17,0,0,False,False,39447.375000000044,Current,DEBT_CONSOLIDATION
LN-500106,CUST-107420,2025-05-17,0,0,False,False,35231.409999999996,Current,DEBT_CONSOLIDATION
LN-500107,CUST-104318,2025-05-17,0,0,False,False,48154.362499999996,Current,DEBT_CONSOLIDATION
LN-500108,CUST-105606,2025-05-17,0,0,False,False,23609.99,Current,DEBT_CONSOLIDATION
LN-500109,CUST-107381,2025-05-17,0,0,False,False,28366.77000000001,Current,DEBT_CONSOLIDATION
LN-500110,CUST-107321,2025-05-17,0,0,False,False,51071.16,Current,DEBT_CONSOLIDATION
LN-500111,CUST-103769,2025-05-17,0,0,False,False,11960.005000000006,Current,DEBT_CONSOLIDATION
LN-500112,CUST-102449,2025-05-17,0,0,False,False,14104.96,Current,DEBT_CONSOLIDATION
LN-500113,CUST-101074,2025-05-17,0,0,False,False,318287.9149999998,Current,DEBT_CONSOLIDATION
LN-500114,CUST-104832,2025-05-17,0,0,False,False,6577.797499999999,Current,DEBT_CONSOLIDATION
LN-500115,CUST-103800,2025-05-17,0,0,False,False,41361.70499999999,Current,DEBT_CONSOLIDATION
LN-500116,CUST-105367,2025-05-17,0,0,False,False,38915.96,Current,DEBT_CONSOLIDATION
LN-500117,CUST-106238,2025-05-17,0,0,False,False,9704.459999999997,Current,DEBT_CONSOLIDATION
LN-500119,CUST-103247,2025-05-17,0,0,False,False,27010.874999999993,Current,DEBT_CONSOLIDATION
LN-500120,CUST-107859,2025-05-17,0,0,False,False,17356.56,Current,DEBT_CONSOLIDATION
LN-500121,CUST-105306,2025-05-17,0,0,False,False,19337.6125,Current,DEBT_CONSOLIDATION
LN-500122,CUST-100099,2025-05-17,0,0,False,False,4703.405000000002,Current,DEBT_CONSOLIDATION
LN-500123,CUST-105563,2025-05-17,0,0,False,False,14278.409999999989,Current,DEBT_CONSOLIDATION
LN-500124,CUST-106486,2025-05-17,0,0,False,False,2855.1899999999996,Current,DEBT_CONSOLIDATION
LN-500125,CUST-103212,2025-05-17,0,0,False,False,12341.192500000006,Current,DEBT_CONSOLIDATION
LN-500126,CUST-105524,2025-05-17,0,0,False,False,11127.39,Current,DEBT_CONSOLIDATION
LN-500128,CUST-104704,2025-05-17,0,0,False,False,43359.907500000016,Current,DEBT_CONSOLIDATION
LN-500130,CUST-105311,2025-05-17,0,0,False,False,21631.947499999995,Current,DEBT_CONSOLIDATION
LN-500131,CUST-104688,2025-05-17,0,0,False,False,28045.219999999994,Current,DEBT_CONSOLIDATION
LN-500133,CUST-104975,2025-05-17,0,0,False,False,205667.09999999995,Current,DEBT_CONSOLIDATION
LN-500134,CUST-107347,2025-05-17,0,0,False,False,2858.37,Current,DEBT_CONSOLIDATION
LN-500135,CUST-101244,2025-05-17,0,0,False,False,75585.1949999999,Current,DEBT_CONSOLIDATION
LN-500136,CUST-101257,2025-05-17,0,0,False,False,46491.28,Current,DEBT_CONSOLIDATION
LN-500137,CUST-100206,2025-05-17,0,0,False,False,3322.5050000000006,Current,DEBT_CONSOLIDATION
LN-500138,CUST-106409,2025-05-17,0,0,False,False,13512.529999999995,Current,DEBT_CONSOLIDATION
LN-500139,CUST-107541,2025-05-17,0,0,False,False,16582.349999999977,Current,DEBT_CONSOLIDATION
LN-500140,CUST-107546,2025-05-17,0,0,False,False,65890.37999999995,Current,DEBT_CONSOLIDATION
LN-500141,CUST-102791,2025-05-17,1,13,False,False,6566.420000000004,1-29,DEBT_CONSOLIDATION
LN-500142,CUST-106534,2025-05-17,0,0,False,False,10199.012500000003,Current,DEBT_CONSOLIDATION
LN-500144,CUST-101406,2025-05-17,0,0,False,False,14571.540000000012,Current,DEBT_CONSOLIDATION
LN-500145,CUST-105191,2025-05-17,0,0,False,False,23104.685,Current,DEBT_CONSOLIDATION
LN-500146,CUST-107574,2025-05-17,0,0,False,False,10814.119999999999,Current,DEBT_CONSOLIDATION
LN-500147,CUST-104528,2025-05-17,0,0,False,False,44849.7,Current,DEBT_CONSOLIDATION
LN-500148,CUST-100699,2025-05-17,0,0,False,False,7869.364999999998,Current,DEBT_CONSOLIDATION
LN-500149,CUST-100560,2025-05-17,0,0,False,False,22436.08,Current,DEBT_CONSOLIDATION
LN-500150,CUST-104542,2025-05-17,0,0,False,False,2832.2025000000003,Current,DEBT_CONSOLIDATION
LN-500151,CUST-106701,2025-05-17,0,0,False,False,40452.60999999996,Current,DEBT_CONSOLIDATION
LN-500152,CUST-105503,2025-05-17,0,0,False,False,26561.632499999992,Current,DEBT_CONSOLIDATION
LN-500153,CUST-102850,2025-05-17,0,0,False,False,23190.105,Current,DEBT_CONSOLIDATION
LN-500154,CUST-105313,2025-05-17,0,0,False,False,9866.999999999996,Current,DEBT_CONSOLIDATION
LN-500155,CUST-105467,2025-05-17,0,0,False,False,48160.8975,Current,DEBT_CONSOLIDATION
LN-500156,CUST-106597,2025-05-17,3,88,False,False,45772.00249999998,60-89,DEBT_CONSOLIDATION
LN-500157,CUST-103741,2025-05-17,0,0,False,False,19852.364999999983,Current,DEBT_CONSOLIDATION
LN-500158,CUST-102628,2025-05-17,0,0,False,False,12480.225,Current,DEBT_CONSOLIDATION
LN-500159,CUST-100960,2025-05-17,0,0,False,False,33320.7,Current,DEBT_CONSOLIDATION
LN-500160,CUST-107095,2025-05-17,0,0,False,False,59357.31000000001,Current,DEBT_CONSOLIDATION
LN-500161,CUST-105816,2025-05-17,0,0,False,False,268879.0049999999,Current,DEBT_CONSOLIDATION
LN-500162,CUST-103245,2025-05-17,0,0,False,False,10222.169999999987,Current,DEBT_CONSOLIDATION
LN-500163,CUST-104815,2025-05-17,0,0,False,False,5916.58,Current,DEBT_CONSOLIDATION
LN-500164,CUST-100191,2025-05-17,0,0,False,False,1329.1499999999996,Current,DEBT_CONSOLIDATION
LN-500165,CUST-106950,2025-05-17,0,0,False,False,12252.710000000014,Current,DEBT_CONSOLIDATION
LN-500167,CUST-106671,2025-05-17,0,0,False,False,12212.660000000002,Current,DEBT_CONSOLIDATION
LN-500168,CUST-107937,2025-05-17,0,0,False,False,43614.9,Current,DEBT_CONSOLIDATION
LN-500169,CUST-104618,2025-05-17,0,0,False,False,14506.185000000001,Current,DEBT_CONSOLIDATION
LN-500170,CUST-103411,2025-05-17,0,0,False,False,39420.12,Current,DEBT_CONSOLIDATION
LN-500171,CUST-105832,2025-05-17,0,0,True,False,5731.222500000003,Current,DEBT_CONSOLIDATION
LN-500172,CUST-107462,2025-05-17,0,0,False,False,7909.952500000007,Current,DEBT_CONSOLIDATION
LN-500173,CUST-101117,2025-05-17,0,0,False,False,18127.465,Current,DEBT_CONSOLIDATION
LN-500174,CUST-100151,2025-05-17,0,0,False,False,40701.88249999998,Current,DEBT_CONSOLIDATION
LN-500175,CUST-101728,2025-05-17,1,10,False,False,11679.415,1-29,DEBT_CONSOLIDATION
LN-500176,CUST-100750,2025-05-17,0,0,False,False,20741.915000000015,Current,DEBT_CONSOLIDATION
LN-500177,CUST-102030,2025-05-17,0,0,False,False,21970.0,Current,DEBT_CONSOLIDATION
LN-500178,CUST-101366,2025-05-17,0,0,False,False,141661.36499999996,Current,DEBT_CONSOLIDATION
LN-500179,CUST-106006,2025-05-17,0,0,False,False,22279.260000000002,Current,DEBT_CONSOLIDATION
LN-500180,CUST-107695,2025-05-17,0,0,False,False,8639.344999999994,Current,DEBT_CONSOLIDATION
LN-500181,CUST-107618,2025-05-17,1,10,False,False,11856.2125,1-29,DEBT_CONSOLIDATION
LN-500182,CUST-101885,2025-05-17,0,0,False,False,231592.27250000002,Current,DEBT_CONSOLIDATION
LN-500183,CUST-101021,2025-05-17,0,0,False,False,27650.55,Current,DEBT_CONSOLIDATION
LN-500184,CUST-105514,2025-05-17,0,0,False,False,178670.21000000005,Current,DEBT_CONSOLIDATION
LN-500185,CUST-106609,2025-05-17,0,0,False,False,8358.129999999996,Current,DEBT_CONSOLIDATION
LN-500186,CUST-104409,2025-05-17,0,0,False,False,31346.120000000003,Current,DEBT_CONSOLIDATION
LN-500187,CUST-101483,2025-05-17,0,0,False,False,1765.6599999999999,Current,DEBT_CONSOLIDATION
LN-500189,CUST-101815,2025-05-17,0,0,False,False,34580.414999999986,Current,DEBT_CONSOLIDATION
LN-500190,CUST-101438,2025-05-17,0,0,False,False,41665.5525,Current,DEBT_CONSOLIDATION
LN-500191,CUST-107837,2025-05-17,0,0,False,False,3807.7650000000003,Current,DEBT_CONSOLIDATION
LN-500192,CUST-103371,2025-05-17,0,0,False,False,20225.60000000001,Current,DEBT_CONSOLIDATION
LN-500193,CUST-102684,2025-05-17,0,0,False,False,1667.7599999999998,Current,DEBT_CONSOLIDATION
LN-500194,CUST-103339,2025-05-17,0,0,False,False,10635.035,Current,DEBT_CONSOLIDATION
LN-500195,CUST-105033,2025-05-17,0,0,False,False,13248.945000000007,Current,DEBT_CONSOLIDATION
LN-500196,CUST-103844,2025-05-17,0,0,False,False,42849.01500000001,Current,DEBT_CONSOLIDATION
LN-500197,CUST-104510,2025-05-17,0,0,False,False,17857.53,Current,DEBT_CONSOLIDATION
LN-500198,CUST-106796,2025-05-17,0,0,False,False,15867.980000000005,Current,DEBT_CONSOLIDATION
LN-500199,CUST-107657,2025-05-17,0,0,False,False,7379.102500000002,Current,DEBT_CONSOLIDATION
LN-500200,CUST-102563,2025-05-17,0,0,False,False,7300.869999999996,Current,DEBT_CONSOLIDATION
LN-500201,CUST-100687,2025-05-17,0,0,False,False,15642.585000000003,Current,DEBT_CONSOLIDATION
LN-500202,CUST-101775,2025-05-17,0,0,False,False,22721.37,Current,DEBT_CONSOLIDATION
LN-500203,CUST-102447,2025-05-17,0,0,False,False,39028.85,Current,DEBT_CONSOLIDATION
LN-500205,CUST-104919,2025-05-17,0,0,True,False,28533.420000000006,Current,DEBT_CONSOLIDATION
LN-500206,CUST-100591,2025-05-17,0,0,False,False,10329.145000000002,Current,DEBT_CONSOLIDATION
LN-500207,CUST-100001,2025-05-17,0,0,False,False,408.32500000000005,Current,DEBT_CONSOLIDATION
LN-500208,CUST-103849,2025-05-17,1,14,False,False,8904.644999999995,1-29,DEBT_CONSOLIDATION
LN-500209,CUST-107182,2025-05-17,0,0,False,False,134368.38999999996,Current,DEBT_CONSOLIDATION
LN-500210,CUST-104226,2025-05-17,0,0,False,False,8066.1425,Current,DEBT_CONSOLIDATION
LN-500211,CUST-107222,2025-05-17,0,0,False,False,9815.930000000004,Current,DEBT_CONSOLIDATION
LN-500212,CUST-100656,2025-05-17,0,0,False,False,10711.120000000003,Current,DEBT_CONSOLIDATION
LN-500214,CUST-104378,2025-05-17,0,0,False,False,4151.5624999999945,Current,DEBT_CONSOLIDATION
LN-500215,CUST-102880,2025-05-17,0,0,False,False,23857.629999999997,Current,DEBT_CONSOLIDATION
LN-500216,CUST-102500,2025-05-17,0,0,False,False,9565.629999999996,Current,DEBT_CONSOLIDATION
LN-500217,CUST-105487,2025-05-17,0,0,False,False,16774.5425,Current,DEBT_CONSOLIDATION
LN-500218,CUST-106769,2025-05-17,0,0,False,False,45346.78999999996,Current,DEBT_CONSOLIDATION
LN-500219,CUST-105222,2025-05-17,0,0,False,False,36786.68750000001,Current,DEBT_CONSOLIDATION
LN-500220,CUST-105258,2025-05-17,0,0,False,False,26904.730000000018,Current,DEBT_CONSOLIDATION
LN-500221,CUST-101291,2025-05-17,0,0,False,False,7582.6,Current,DEBT_CONSOLIDATION
LN-500222,CUST-102469,2025-05-17,0,0,False,False,11259.369999999995,Current,DEBT_CONSOLIDATION
LN-500223,CUST-100203,2025-05-17,0,0,False,False,11193.08,Current,DEBT_CONSOLIDATION
LN-500224,CUST-105099,2025-05-17,0,0,False,False,10160.865000000002,Current,DEBT_CONSOLIDATION
LN-500225,CUST-103980,2025-05-17,0,0,False,False,14473.637499999997,Current,DEBT_CONSOLIDATION
LN-500226,CUST-103029,2025-05-17,0,0,False,False,11804.852500000005,Current,DEBT_CONSOLIDATION
LN-500227,CUST-102869,2025-05-17,0,0,False,False,14853.262499999999,Current,DEBT_CONSOLIDATION
LN-500228,CUST-102870,2025-05-17,0,0,False,False,5065.550000000002,Current,DEBT_CONSOLIDATION
LN-500229,CUST-104082,2025-05-17,0,0,False,False,40553.74,Current,DEBT_CONSOLIDATION
LN-500231,CUST-104740,2025-05-17,0,0,False,False,24111.094999999987,Current,DEBT_CONSOLIDATION
LN-500232,CUST-106855,2025-05-17,0,0,False,False,449329.49500000005,Current,DEBT_CONSOLIDATION
LN-500233,CUST-105377,2025-05-17,0,0,False,False,22678.100000000002,Current,DEBT_CONSOLIDATION
LN-500234,CUST-103762,2025-05-17,0,0,False,False,10419.3575,Current,DEBT_CONSOLIDATION
LN-500235,CUST-102463,2025-05-17,0,0,False,False,30632.4,Current,DEBT_CONSOLIDATION
LN-500236,CUST-105684,2025-05-17,0,0,False,False,5401.965,Current,DEBT_CONSOLIDATION
LN-500237,CUST-103827,2025-05-17,0,0,False,False,12513.029999999997,Current,DEBT_CONSOLIDATION
LN-500238,CUST-102630,2025-05-17,0,0,False,False,43950.535,Current,DEBT_CONSOLIDATION
LN-500239,CUST-106761,2025-05-17,2,38,False,False,22997.787499999995,30-59,DEBT_CONSOLIDATION
LN-500240,CUST-106766,2025-05-17,0,0,False,False,8089.559999999996,Current,DEBT_CONSOLIDATION
LN-500241,CUST-104678,2025-05-17,0,0,False,False,8166.260000000003,Current,DEBT_CONSOLIDATION
LN-500242,CUST-103837,2025-05-17,1,9,False,False,27340.895,1-29,DEBT_CONSOLIDATION
LN-500243,CUST-104204,2025-05-17,0,0,False,False,27294.159999999996,Current,DEBT_CONSOLIDATION
LN-500244,CUST-105395,2025-05-17,0,0,False,False,19672.349999999995,Current,DEBT_CONSOLIDATION
LN-500245,CUST-107237,2025-05-17,0,0,False,False,443775.5625,Current,DEBT_CONSOLIDATION
LN-500246,CUST-103962,2025-05-17,0,0,False,False,28232.815,Current,DEBT_CONSOLIDATION
LN-500247,CUST-106503,2025-05-17,0,0,False,False,23550.5525,Current,DEBT_CONSOLIDATION
LN-500248,CUST-100186,2025-05-17,1,14,False,False,577304.3574999998,1-29,DEBT_CONSOLIDATION
LN-500249,CUST-102992,2025-05-17,0,0,False,False,9668.38,Current,DEBT_CONSOLIDATION
LN-500250,CUST-103894,2025-05-17,0,0,False,False,104918.30750000002,Current,DEBT_CONSOLIDATION
LN-500251,CUST-105073,2025-05-17,0,0,False,False,23147.675,Current,DEBT_CONSOLIDATION
LN-500252,CUST-103103,2025-05-17,0,0,False,False,91223.61000000004,Current,DEBT_CONSOLIDATION
LN-500253,CUST-102585,2025-05-17,0,0,False,False,38610.885,Current,DEBT_CONSOLIDATION
LN-500254,CUST-102097,2025-05-17,0,0,False,False,49029.99499999999,Current,DEBT_CONSOLIDATION
LN-500255,CUST-101809,2025-05-17,0,0,False,False,8729.9625,Current,DEBT_CONSOLIDATION
LN-500256,CUST-104548,2025-05-17,0,0,False,False,17597.07499999999,Current,DEBT_CONSOLIDATION
LN-500257,CUST-101792,2025-05-17,0,0,False,False,470575.79250000004,Current,DEBT_CONSOLIDATION
LN-500258,CUST-104634,2025-05-17,0,0,False,False,17359.58999999999,Current,DEBT_CONSOLIDATION
LN-500259,CUST-105082,2025-05-17,0,0,False,False,24509.367499999993,Current,DEBT_CONSOLIDATION
LN-500260,CUST-106555,2025-05-17,1,5,False,False,12210.692500000006,1-29,DEBT_CONSOLIDATION
LN-500261,CUST-102454,2025-05-17,0,0,False,False,25891.41,Current,DEBT_CONSOLIDATION
LN-500262,CUST-106242,2025-05-17,0,0,False,False,26987.464999999997,Current,DEBT_CONSOLIDATION
LN-500264,CUST-106962,2025-05-17,0,0,False,False,259392.00499999998,Current,DEBT_CONSOLIDATION
LN-500265,CUST-100983,2025-05-17,0,0,False,False,18847.839999999993,Current,DEBT_CONSOLIDATION
LN-500266,CUST-103606,2025-05-17,0,0,False,False,11901.565,Current,DEBT_CONSOLIDATION
LN-500267,CUST-102510,2025-05-17,0,0,False,False,4625.2225,Current,DEBT_CONSOLIDATION
LN-500268,CUST-105404,2025-05-17,0,0,False,False,13547.654999999993,Current,DEBT_CONSOLIDATION
LN-500269,CUST-102799,2025-05-17,0,0,False,False,42420.63749999999,Current,DEBT_CONSOLIDATION
LN-500270,CUST-103325,2025-05-17,0,0,True,False,24522.75999999999,Current,DEBT_CONSOLIDATION
LN-500271,CUST-100758,2025-05-17,0,0,False,False,2298.585,Current,DEBT_CONSOLIDATION
LN-500272,CUST-105541,2025-05-17,0,0,False,False,22129.489999999994,Current,DEBT_CONSOLIDATION
LN-500273,CUST-100608,2025-05-17,0,0,False,False,20727.85499999999,Current,DEBT_CONSOLIDATION
LN-500274,CUST-102810,2025-05-17,0,0,False,False,46337.504999999976,Current,DEBT_CONSOLIDATION
LN-500276,CUST-100044,2025-05-17,0,0,False,False,11368.035000000005,Current,DEBT_CONSOLIDATION
LN-500277,CUST-105267,2025-05-17,0,0,False,False,4998.110000000004,Current,DEBT_CONSOLIDATION
LN-500278,CUST-101308,2025-05-17,0,0,False,False,33993.619999999995,Current,DEBT_CONSOLIDATION
LN-500279,CUST-105582,2025-05-17,0,0,False,False,2282.2574999999993,Current,DEBT_CONSOLIDATION
LN-500280,CUST-107817,2025-05-17,0,0,False,False,35722.77750000001,Current,DEBT_CONSOLIDATION
