loan_id,customer_id,snapshot_date,bucket_index,dpd,restructured_flag,fraud_flag,outstanding_balance,delinquency_bucket,loan_purpose_code
LN-500141,CUST-102791,2025-04-27,0,0,False,False,6566.420000000004,Current,DEBT_CONSOLIDATION
LN-500142,CUST-106534,2025-04-27,0,0,False,False,10606.975000000002,Current,DEBT_CONSOLIDATION
LN-500144,CUST-101406,2025-04-27,0,0,False,False,14838.090000000011,Current,DEBT_CONSOLIDATION
LN-500145,CUST-105191,2025-04-27,0,0,False,False,23104.685,Current,DEBT_CONSOLIDATION
LN-500146,CUST-107574,2025-04-27,0,0,False,False,10814.119999999999,Current,DEBT_CONSOLIDATION
LN-500147,CUST-104528,2025-04-27,0,0,False,False,44849.7,Current,DEBT_CONSOLIDATION
LN-500148,CUST-100699,2025-04-27,0,0,False,False,7869.364999999998,Current,DEBT_CONSOLIDATION
LN-500149,CUST-100560,2025-04-27,0,0,False,False,23183.95,Current,DEBT_CONSOLIDATION
LN-500150,CUST-104542,2025-04-27,1,20,False,False,2967.0750000000003,1-29,DEBT_CONSOLIDATION
LN-500151,CUST-106701,2025-04-27,0,0,False,False,40954.08999999996,Current,DEBT_CONSOLIDATION
LN-500152,CUST-105503,2025-04-27,0,0,False,False,26561.632499999992,Current,DEBT_CONSOLIDATION
LN-500153,CUST-102850,2025-04-27,0,0,False,False,23190.105,Current,DEBT_CONSOLIDATION
LN-500154,CUST-105313,2025-04-27,0,0,False,False,10006.627499999997,Current,DEBT_CONSOLIDATION
LN-500155,CUST-105467,2025-04-27,0,0,False,False,48160.8975,Current,DEBT_CONSOLIDATION
LN-500156,CUST-106597,2025-04-27,3,68,False,False,45772.00249999998,60-89,DEBT_CONSOLIDATION
LN-500157,CUST-103741,2025-04-27,0,0,False,False,19852.364999999983,Current,DEBT_CONSOLIDATION
LN-500160,CUST-107095,2025-04-27,0,0,False,False,59769.51000000001,Current,DEBT_CONSOLIDATION
LN-500161,CUST-105816,2025-04-27,0,0,False,False,269819.1374999999,Current,DEBT_CONSOLIDATION
LN-500162,CUST-103245,2025-04-27,0,0,False,False,10500.959999999988,Current,DEBT_CONSOLIDATION
LN-500163,CUST-104815,2025-04-27,0,0,False,False,5916.58,Current,DEBT_CONSOLIDATION
LN-500164,CUST-100191,2025-04-27,0,0,False,False,1329.1499999999996,Current,DEBT_CONSOLIDATION
LN-500165,CUST-106950,2025-04-27,0,0,False,False,13018.497500000014,Current,DEBT_CONSOLIDATION
LN-500167,CUST-106671,2025-04-27,0,0,False,False,12551.900000000001,Current,DEBT_CONSOLIDATION
LN-500168,CUST-107937,2025-04-27,0,0,False,False,44505.0,Current,DEBT_CONSOLIDATION
LN-500169,CUST-104618,2025-04-27,0,0,False,False,15086.430000000002,Current,DEBT_CONSOLIDATION
LN-500171,CUST-105832,2025-04-27,0,0,True,False,5731.222500000003,Current,DEBT_CONSOLIDATION
LN-500172,CUST-107462,2025-04-27,0,0,False,False,8375.245000000006,Current,DEBT_CONSOLIDATION
LN-500173,CUST-101117,2025-04-27,0,0,False,False,18339.07,Current,DEBT_CONSOLIDATION
LN-500174,CUST-100151,2025-04-27,0,0,False,False,40701.88249999998,Current,DEBT_CONSOLIDATION
LN-500175,CUST-101728,2025-04-27,0,0,False,False,11679.415,Current,DEBT_CONSOLIDATION
LN-500176,CUST-100750,2025-04-27,0,0,False,False,21287.757500000014,Current,DEBT_CONSOLIDATION
LN-500177,CUST-102030,2025-04-27,0,0,False,False,22291.51,Current,DEBT_CONSOLIDATION
LN-500178,CUST-101366,2025-04-27,0,0,False,False,142280.87249999997,Current,DEBT_CONSOLIDATION
LN-500179,CUST-106006,2025-04-27,0,0,False,False,22707.705,Current,DEBT_CONSOLIDATION
LN-500180,CUST-107695,2025-04-27,0,0,False,False,8831.329999999994,Current,DEBT_CONSOLIDATION
LN-500181,CUST-107618,2025-04-27,0,0,False,False,11856.2125,Current,DEBT_CONSOLIDATION
LN-500182,CUST-101885,2025-04-27,0,0,False,False,232219.89500000002,Current,DEBT_CONSOLIDATION
LN-500184,CUST-105514,2025-04-27,0,0,False,False,178670.21000000005,Current,DEBT_CONSOLIDATION
LN-500185,CUST-106609,2025-04-27,0,0,False,False,8358.129999999996,Current,DEBT_CONSOLIDATION
LN-500186,CUST-104409,2025-04-27,0,0,False,False,31346.120000000003,Current,DEBT_CONSOLIDATION
LN-500187,CUST-101483,2025-04-27,0,0,False,False,1876.0149999999999,Current,DEBT_CONSOLIDATION
LN-500189,CUST-101815,2025-04-27,0,0,False,False,35074.41749999999,Current,DEBT_CONSOLIDATION
LN-500190,CUST-101438,2025-04-27,0,0,False,False,42151.92,Current,DEBT_CONSOLIDATION
LN-500191,CUST-107837,2025-04-27,0,0,False,False,3807.7650000000003,Current,DEBT_CONSOLIDATION
LN-500192,CUST-103371,2025-04-27,0,0,False,False,20225.60000000001,Current,DEBT_CONSOLIDATION
LN-500193,CUST-102684,2025-04-27,0,0,False,False,1727.3249999999998,Current,DEBT_CONSOLIDATION
LN-500194,CUST-103339,2025-04-27,0,0,False,False,10769.66,Current,DEBT_CONSOLIDATION
LN-500195,CUST-105033,2025-04-27,0,0,False,False,13808.760000000007,Current,DEBT_CONSOLIDATION
LN-500196,CUST-103844,2025-04-27,0,0,False,False,43869.232500000006,Current,DEBT_CONSOLIDATION
LN-500198,CUST-106796,2025-04-27,0,0,False,False,15867.980000000005,Current,DEBT_CONSOLIDATION
LN-500199,CUST-107657,2025-04-27,0,0,False,False,7699.930000000002,Current,DEBT_CONSOLIDATION
LN-500200,CUST-102563,2025-04-27,0,0,False,False,7665.917499999996,Current,DEBT_CONSOLIDATION
LN-500201,CUST-100687,2025-04-27,0,0,False,False,15843.127500000002,Current,DEBT_CONSOLIDATION
LN-500202,CUST-101775,2025-04-27,0,0,False,False,23080.125,Current,DEBT_CONSOLIDATION
LN-500203,CUST-102447,2025-04-27,0,0,False,False,39028.85,Current,DEBT_CONSOLIDATION
LN-500205,CUST-104919,2025-04-27,0,0,True,False,28957.185000000005,Current,DEBT_CONSOLIDATION
LN-500206,CUST-100591,2025-04-27,0,0,False,False,10685.320000000002,Current,DEBT_CONSOLIDATION
LN-500207,CUST-100001,2025-04-27,0,0,False,False,431.01250000000005,Current,DEBT_CONSOLIDATION
LN-500208,CUST-103849,2025-04-27,0,0,False,False,8904.644999999995,Current,DEBT_CONSOLIDATION
LN-500209,CUST-107182,2025-04-27,0,0,False,False,135404.64999999997,Current,DEBT_CONSOLIDATION
LN-500210,CUST-104226,2025-04-27,0,0,False,False,8066.1425,Current,DEBT_CONSOLIDATION
LN-500211,CUST-107222,2025-04-27,3,91,False,False,10032.455000000004,60-89,DEBT_CONSOLIDATION
LN-500212,CUST-100656,2025-04-27,0,0,False,False,10917.100000000002,Current,DEBT_CONSOLIDATION
LN-500214,CUST-104378,2025-04-27,0,0,False,False,4370.059999999995,Current,DEBT_CONSOLIDATION
LN-500215,CUST-102880,2025-04-27,0,0,False,False,24250.885,Current,DEBT_CONSOLIDATION
LN-500216,CUST-102500,2025-04-27,0,0,False,False,9964.194999999996,Current,DEBT_CONSOLIDATION
LN-500217,CUST-105487,2025-04-27,0,0,False,False,16774.5425,Current,DEBT_CONSOLIDATION
LN-500218,CUST-106769,2025-04-27,0,0,False,False,45938.26999999996,Current,DEBT_CONSOLIDATION
LN-500219,CUST-105222,2025-04-27,0,0,False,False,36786.68750000001,Current,DEBT_CONSOLIDATION
LN-500220,CUST-105258,2025-04-27,0,0,False,False,26904.730000000018,Current,DEBT_CONSOLIDATION
LN-500221,CUST-101291,2025-04-27,0,0,False,False,7835.35,Current,DEBT_CONSOLIDATION
LN-500222,CUST-102469,2025-04-27,0,0,False,False,11385.407499999996,Current,DEBT_CONSOLIDATION
LN-500223,CUST-100203,2025-04-27,0,0,False,False,11623.58,Current,DEBT_CONSOLIDATION
LN-500224,CUST-105099,2025-04-27,0,0,False,False,10499.5575,Current,DEBT_CONSOLIDATION
LN-500225,CUST-103980,2025-04-27,0,0,False,False,14826.654999999997,Current,DEBT_CONSOLIDATION
LN-500226,CUST-103029,2025-04-27,0,0,False,False,12366.985000000004,Current,DEBT_CONSOLIDATION
LN-500227,CUST-102869,2025-04-27,0,0,False,False,15365.445,Current,DEBT_CONSOLIDATION
LN-500228,CUST-102870,2025-04-27,0,0,False,False,5168.232500000002,Current,DEBT_CONSOLIDATION
LN-500231,CUST-104740,2025-04-27,0,0,False,False,24111.094999999987,Current,DEBT_CONSOLIDATION
LN-500232,CUST-106855,2025-04-27,0,0,False,False,450469.92250000004,Current,DEBT_CONSOLIDATION
LN-500233,CUST-105377,2025-04-27,2,44,False,False,23409.65,30-59,DEBT_CONSOLIDATION
LN-500234,CUST-103762,2025-04-27,0,0,False,False,10613.51,Current,DEBT_CONSOLIDATION
LN-500235,CUST-102463,2025-04-27,0,0,False,False,31298.325,Current,DEBT_CONSOLIDATION
LN-500236,CUST-105684,2025-04-27,1,24,False,False,5582.0325,1-29,DEBT_CONSOLIDATION
LN-500237,CUST-103827,2025-04-27,0,0,False,False,12797.414999999997,Current,DEBT_CONSOLIDATION
LN-500238,CUST-102630,2025-04-27,0,0,False,False,44536.54,Current,DEBT_CONSOLIDATION
LN-500239,CUST-106761,2025-04-27,1,18,False,False,22997.787499999995,1-29,DEBT_CONSOLIDATION
LN-500240,CUST-106766,2025-04-27,0,0,False,False,8243.159999999996,Current,DEBT_CONSOLIDATION
LN-500241,CUST-104678,2025-04-27,0,0,False,False,8336.390000000003,Current,DEBT_CONSOLIDATION
LN-500242,CUST-103837,2025-04-27,0,0,False,False,27340.895,Current,DEBT_CONSOLIDATION
LN-500243,CUST-104204,2025-04-27,0,0,False,False,27819.047499999997,Current,DEBT_CONSOLIDATION
LN-500244,CUST-105395,2025-04-27,0,0,False,False,20428.979999999996,Current,DEBT_CONSOLIDATION
LN-500245,CUST-107237,2025-04-27,0,0,False,False,444893.385,Current,DEBT_CONSOLIDATION
LN-500246,CUST-103962,2025-04-27,0,0,False,False,28594.7725,Current,DEBT_CONSOLIDATION
LN-500247,CUST-106503,2025-04-27,0,0,False,False,24310.25,Current,DEBT_CONSOLIDATION
LN-500248,CUST-100186,2025-04-27,0,0,False,False,577304.3574999998,Current,DEBT_CONSOLIDATION
LN-500249,CUST-102992,2025-04-27,0,0,False,False,9668.38,Current,DEBT_CONSOLIDATION
LN-500250,CUST-103894,2025-04-27,0,0,False,False,105723.30500000002,Current,DEBT_CONSOLIDATION
LN-500251,CUST-105073,2025-04-27,0,0,False,False,23327.5775,Current,DEBT_CONSOLIDATION
LN-500252,CUST-103103,2025-04-27,0,0,False,False,91223.61000000004,Current,DEBT_CONSOLIDATION
LN-500253,CUST-102585,2025-04-27,0,0,False,False,39023.1,Current,DEBT_CONSOLIDATION
LN-500254,CUST-102097,2025-04-27,0,0,False,False,49788.19249999999,Current,DEBT_CONSOLIDATION
LN-500255,CUST-101809,2025-04-27,0,0,False,False,8729.9625,Current,DEBT_CONSOLIDATION
LN-500256,CUST-104548,2025-04-27,0,0,False,False,17968.84249999999,Current,DEBT_CONSOLIDATION
LN-500257,CUST-101792,2025-04-27,0,0,False,False,471654.27,Current,DEBT_CONSOLIDATION
LN-500258,CUST-104634,2025-04-27,0,0,False,False,17716.28999999999,Current,DEBT_CONSOLIDATION
LN-500259,CUST-105082,2025-04-27,0,0,False,False,24868.039999999994,Current,DEBT_CONSOLIDATION
LN-500260,CUST-106555,2025-04-27,0,0,False,False,12210.692500000006,Current,DEBT_CONSOLIDATION
LN-500262,CUST-106242,2025-04-27,0,0,False,False,27557.622499999998,Current,DEBT_CONSOLIDATION
LN-500264,CUST-106962,2025-04-27,0,0,False,False,259392.00499999998,Current,DEBT_CONSOLIDATION
LN-500265,CUST-100983,2025-04-27,1,24,False,False,19129.149999999994,1-29,DEBT_CONSOLIDATION
LN-500266,CUST-103606,2025-04-27,0,0,False,False,11901.565,Current,DEBT_CONSOLIDATION
LN-500267,CUST-102510,2025-04-27,0,0,False,False,4774.42,Current,DEBT_CONSOLIDATION
LN-500268,CUST-105404,2025-04-27,0,0,False,False,13547.654999999993,Current,DEBT_CONSOLIDATION
LN-500269,CUST-102799,2025-04-27,0,0,False,False,42420.63749999999,Current,DEBT_CONSOLIDATION
LN-500270,CUST-103325,2025-04-27,0,0,True,False,24873.084999999992,Current,DEBT_CONSOLIDATION
LN-500271,CUST-100758,2025-04-27,0,0,False,False,2345.8125,Current,DEBT_CONSOLIDATION
LN-500272,CUST-105541,2025-04-27,0,0,False,False,22129.489999999994,Current,DEBT_CONSOLIDATION
LN-500273,CUST-100608,2025-04-27,0,0,False,False,21007.95749999999,Current,DEBT_CONSOLIDATION
LN-500274,CUST-102810,2025-04-27,0,0,False,False,46876.31249999998,Current,DEBT_CONSOLIDATION
LN-500276,CUST-100044,2025-04-27,0,0,False,False,11368.035000000005,Current,DEBT_CONSOLIDATION
LN-500277,CUST-105267,2025-04-27,0,0,False,False,4998.110000000004,Current,DEBT_CONSOLIDATION
LN-500278,CUST-101308,2025-04-27,0,0,False,False,34547.862499999996,Current,DEBT_CONSOLIDATION
LN-500279,CUST-105582,2025-04-27,0,0,False,False,2360.9549999999995,Current,DEBT_CONSOLIDATION
LN-500280,CUST-107817,2025-04-27,0,0,False,False,35722.77750000001,Current,DEBT_CONSOLIDATION
LN-500281,CUST-101221,2025-04-27,0,0,False,False,1557.6,Current,DEBT_CONSOLIDATION
LN-500282,CUST-105662,2025-04-27,0,0,False,False,12669.830000000005,Current,DEBT_CONSOLIDATION
LN-500283,CUST-102743,2025-04-27,0,0,False,False,1542.7975,Current,DEBT_CONSOLIDATION
LN-500284,CUST-102704,2025-04-27,0,0,False,False,1215.4850000000013,Current,DEBT_CONSOLIDATION
LN-500285,CUST-105329,2025-04-27,4,138,False,False,103923.36,90+,DEBT_CONSOLIDATION
LN-500286,CUST-101328,2025-04-27,0,0,False,False,12806.487499999994,Current,DEBT_CONSOLIDATION
LN-500287,CUST-100152,2025-04-27,0,0,False,False,48304.49249999998,Current,DEBT_CONSOLIDATION
LN-500288,CUST-101279,2025-04-27,0,0,False,False,19498.985000000008,Current,DEBT_CONSOLIDATION
LN-500289,CUST-106907,2025-04-27,0,0,False,False,9339.662499999997,Current,DEBT_CONSOLIDATION
LN-500291,CUST-105904,2025-04-27,0,0,False,False,15812.330000000005,Current,DEBT_CONSOLIDATION
LN-500292,CUST-101553,2025-04-27,0,0,False,False,12401.605,Current,DEBT_CONSOLIDATION
LN-500293,CUST-102529,2025-04-27,0,0,False,False,10888.314999999999,Current,DEBT_CONSOLIDATION
LN-500294,CUST-107666,2025-04-27,0,0,False,False,11537.16,Current,DEBT_CONSOLIDATION
LN-500295,CUST-104111,2025-04-27,0,0,False,False,24898.197499999987,Current,DEBT_CONSOLIDATION
LN-500296,CUST-104743,2025-04-27,0,0,False,False,16344.314999999986,Current,DEBT_CONSOLIDATION
